Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
Existing Customer,26,M,1,High School,Single,$60K - $80K,Blue,15,6,3,3,4327.0,0,4327.0,0.624,2344,48,0.297,0.0
Existing Customer,37,M,1,High School,Married,$60K - $80K,Blue,27,6,3,3,10320.0,1799,8521.0,0.75,1754,45,0.5,0.174
Existing Customer,46,M,3,College,Married,$60K - $80K,Blue,36,5,2,2,9981.0,807,9174.0,0.655,1456,30,0.667,0.081
Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,30,3,1,3,3235.0,2517,718.0,1.091,1637,43,0.87,0.778
Existing Customer,32,M,1,Unknown,Married,$40K - $60K,Blue,36,3,2,4,8998.0,1471,7527.0,0.844,1931,48,0.371,0.163
Existing Customer,36,M,3,Uneducated,Married,$60K - $80K,Blue,16,4,5,4,1686.0,1252,434.0,0.575,1758,42,1.1,0.743
Attrited Customer,56,M,3,Graduate,Single,$60K - $80K,Blue,36,2,2,3,4742.0,855,3887.0,0.635,870,24,0.5,0.18
Existing Customer,33,M,3,Graduate,Married,$60K - $80K,Blue,36,5,1,3,1726.0,1215,511.0,1.175,1712,48,0.548,0.704
Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,49,4,3,4,3352.0,1713,1639.0,0.657,1952,50,0.667,0.511
Existing Customer,43,M,4,Uneducated,Single,$40K - $60K,Blue,39,5,2,2,6648.0,2242,4406.0,0.79,2089,60,0.579,0.337
Existing Customer,36,M,3,Graduate,Married,$60K - $80K,Blue,27,4,3,2,12397.0,1001,11396.0,0.756,1888,42,0.448,0.081
Existing Customer,34,M,2,Uneducated,Married,$40K - $60K,Blue,26,5,1,4,1438.3,708,730.3,1.212,2243,43,0.483,0.492
Existing Customer,43,F,5,Unknown,Single,$40K - $60K,Blue,33,4,3,4,5330.0,1161,4169.0,0.558,1441,43,0.387,0.218
Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,30,5,2,2,12355.0,0,12355.0,0.912,1044,28,0.273,0.0
Existing Customer,34,F,3,College,Married,$40K - $60K,Blue,29,4,1,2,2000.0,0,2000.0,0.782,1944,42,0.75,0.0
Existing Customer,45,M,3,Graduate,Married,$60K - $80K,Blue,25,3,3,2,9791.0,1311,8480.0,0.704,1649,59,0.513,0.134
Existing Customer,37,F,3,High School,Married,$40K - $60K,Blue,31,5,3,3,1586.0,1038,548.0,0.973,1724,24,0.714,0.654
Existing Customer,42,M,3,High School,Single,$40K - $60K,Blue,37,3,3,3,2247.0,1045,1202.0,0.952,1300,31,0.55,0.465
Existing Customer,36,M,3,Graduate,Single,$60K - $80K,Blue,30,3,4,3,2789.0,1584,1205.0,0.996,2688,60,0.714,0.568
Existing Customer,59,M,0,Graduate,Married,$40K - $60K,Blue,53,3,2,3,4241.0,0,4241.0,0.607,1798,45,0.731,0.0
Existing Customer,43,M,3,High School,Single,$40K - $60K,Blue,36,6,3,3,4112.0,768,3344.0,0.413,1334,40,0.429,0.187
Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,36,6,2,2,4008.0,1636,2372.0,0.637,1395,43,0.955,0.408
Existing Customer,36,M,3,Unknown,Married,$60K - $80K,Blue,30,5,2,3,13080.0,0,13080.0,0.685,1999,44,0.571,0.0
Existing Customer,38,M,2,Graduate,Single,$40K - $60K,Blue,24,6,3,2,14632.0,1158,13474.0,0.501,1399,36,0.5,0.079
Existing Customer,53,M,2,Unknown,Married,$60K - $80K,Blue,46,3,2,3,6658.0,1761,4897.0,0.489,1309,40,0.6,0.264
Existing Customer,52,F,2,Graduate,Single,$40K - $60K,Blue,44,6,2,3,3360.0,1219,2141.0,0.412,1309,30,1.0,0.363
Existing Customer,38,M,2,Graduate,Married,$60K - $80K,Blue,25,3,3,4,4800.0,1212,3588.0,1.254,2935,62,0.879,0.252
Existing Customer,27,M,0,Unknown,Single,$40K - $60K,Blue,17,5,1,2,4610.0,0,4610.0,0.794,2280,49,0.4,0.0
Existing Customer,57,M,0,Uneducated,Single,$60K - $80K,Blue,42,6,4,3,8377.0,1211,7166.0,0.813,1797,44,1.2,0.145
Existing Customer,62,F,0,Post-Graduate,Married,$40K - $60K,Blue,55,6,1,4,2644.0,2207,437.0,0.866,1194,30,0.765,0.835
Existing Customer,37,F,1,Graduate,Unknown,$40K - $60K,Blue,30,5,3,4,13355.0,1631,11724.0,1.113,1921,37,0.85,0.122
Existing Customer,57,F,2,Unknown,Divorced,$40K - $60K,Blue,36,5,2,2,3251.0,1887,1364.0,1.007,3228,67,0.763,0.58
Existing Customer,35,M,2,High School,Single,$40K - $60K,Blue,36,5,3,4,2100.0,950,1150.0,0.764,2623,74,1.114,0.452
Existing Customer,39,M,2,Graduate,Married,$60K - $80K,Blue,27,3,1,4,13003.0,0,13003.0,0.877,1697,40,1.105,0.0
Existing Customer,34,M,1,College,Married,$60K - $80K,Blue,23,3,2,2,5510.0,1604,3906.0,0.551,1995,53,0.262,0.291
Existing Customer,46,M,5,Uneducated,Divorced,$60K - $80K,Blue,36,3,1,2,17196.0,1646,15550.0,0.542,1466,41,1.278,0.096
Existing Customer,65,F,0,High School,Married,$40K - $60K,Blue,46,6,1,3,5877.0,1697,4180.0,1.058,2494,58,0.706,0.289
Existing Customer,36,M,0,Graduate,Married,$60K - $80K,Blue,31,5,1,2,7667.0,0,7667.0,0.632,1501,35,0.667,0.0
Existing Customer,35,F,2,College,Married,$40K - $60K,Blue,24,4,1,3,2939.0,1865,1074.0,0.932,2077,47,0.679,0.635
Existing Customer,26,M,0,Post-Graduate,Married,$40K - $60K,Blue,36,6,1,4,2773.0,2080,693.0,0.695,3567,73,0.622,0.75
Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,44,4,2,4,3323.0,2310,1013.0,0.749,1599,47,0.808,0.695
Existing Customer,37,M,1,High School,Married,$40K - $60K,Blue,28,3,4,2,3601.0,1236,2365.0,0.726,1802,34,0.478,0.343
Existing Customer,59,M,1,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,3742.0,1175,2567.0,0.514,1505,31,0.824,0.314
Existing Customer,34,M,3,High School,Married,$40K - $60K,Blue,29,6,3,3,2937.0,869,2068.0,1.493,2171,45,0.875,0.296
Existing Customer,59,M,0,Graduate,Married,$60K - $80K,Blue,53,6,1,4,12554.0,2169,10385.0,0.529,1422,30,0.579,0.173
Existing Customer,50,M,1,Graduate,Married,$60K - $80K,Blue,34,6,3,4,4702.0,0,4702.0,0.578,1673,44,0.257,0.0
Existing Customer,26,F,1,Unknown,Single,$40K - $60K,Blue,14,4,2,4,5645.0,2324,3321.0,0.655,2482,57,0.727,0.412
Existing Customer,32,M,0,High School,Married,$60K - $80K,Blue,13,3,3,4,14308.0,1889,12419.0,1.053,1659,39,1.167,0.132
Attrited Customer,51,F,2,College,Married,$40K - $60K,Blue,46,3,1,3,4882.0,695,4187.0,0.508,1544,44,0.517,0.142
Existing Customer,39,F,1,Graduate,Married,$40K - $60K,Blue,27,3,1,2,2700.0,2220,480.0,1.595,2901,59,1.36,0.822
Existing Customer,38,M,2,High School,Married,$60K - $80K,Blue,33,6,3,4,5940.0,1101,4839.0,0.942,1872,34,1.125,0.185
Attrited Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,32,2,3,2,13162.0,0,13162.0,0.512,1424,38,0.583,0.0
Existing Customer,42,M,5,Graduate,Married,$60K - $80K,Blue,34,3,3,3,10607.0,2517,8090.0,1.197,1903,40,0.538,0.237
Existing Customer,42,M,3,Graduate,Divorced,$40K - $60K,Blue,33,4,2,4,3178.0,1800,1378.0,0.89,4605,86,0.623,0.566
Existing Customer,29,M,1,High School,Married,$40K - $60K,Blue,36,3,1,3,1438.3,0,1438.3,0.742,2144,41,0.577,0.0
Existing Customer,54,M,2,Uneducated,Divorced,$40K - $60K,Blue,34,4,3,4,6387.0,1597,4790.0,0.689,1294,26,0.529,0.25
Existing Customer,33,M,2,Graduate,Married,$40K - $60K,Blue,20,4,3,3,5657.0,1792,3865.0,0.904,1914,46,0.769,0.317
Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,37,5,3,3,2608.0,1589,1019.0,0.982,2073,47,0.516,0.609
Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,37,5,2,3,19044.0,0,19044.0,0.721,1780,44,0.76,0.0
Existing Customer,36,M,2,Post-Graduate,Single,$60K - $80K,Blue,30,4,2,4,1606.0,798,808.0,0.59,2229,45,1.045,0.497
Existing Customer,48,M,3,High School,Single,$40K - $60K,Blue,36,3,2,3,7400.0,636,6764.0,0.972,1568,51,0.5,0.086
Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,4,2956.0,1391,1565.0,0.698,2116,63,0.575,0.471
Existing Customer,35,M,2,Graduate,Married,$60K - $80K,Blue,36,3,3,2,1438.3,0,1438.3,1.623,2492,55,0.897,0.0
Existing Customer,37,M,4,Post-Graduate,Married,$40K - $60K,Blue,27,5,1,4,6859.0,1766,5093.0,1.186,3045,56,0.697,0.257
Existing Customer,26,M,0,Uneducated,Single,$40K - $60K,Blue,15,4,1,3,2158.0,1695,463.0,0.766,1833,27,0.588,0.785
Attrited Customer,40,M,1,Post-Graduate,Married,$60K - $80K,Blue,36,6,3,4,18386.0,890,17496.0,0.361,1698,43,0.483,0.048
Existing Customer,46,F,2,Unknown,Single,$40K - $60K,Blue,29,4,2,4,3126.0,2517,609.0,1.235,1638,41,0.519,0.805
Existing Customer,49,M,2,High School,Unknown,$60K - $80K,Blue,42,6,1,2,3017.0,786,2231.0,1.081,1640,37,0.762,0.261
Existing Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,26,6,2,3,5478.0,1491,3987.0,1.304,2456,55,0.571,0.272
Existing Customer,39,M,2,Graduate,Married,$40K - $60K,Blue,31,5,3,2,8687.0,1146,7541.0,1.8,2279,33,1.357,0.132
Existing Customer,26,F,0,Graduate,Single,$40K - $60K,Blue,13,5,1,2,5655.0,0,5655.0,0.842,2312,61,0.649,0.0
Existing Customer,32,M,0,High School,Married,$60K - $80K,Blue,26,5,2,3,5397.0,1784,3613.0,0.904,2056,49,0.633,0.331
Existing Customer,31,M,1,Post-Graduate,Married,$60K - $80K,Blue,22,5,1,3,2685.0,1580,1105.0,0.727,1642,36,0.636,0.588
Existing Customer,49,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,5,1,2,5238.0,1365,3873.0,1.027,1834,43,1.263,0.261
Existing Customer,41,M,1,Post-Graduate,Single,$40K - $60K,Blue,32,3,2,4,10266.0,1390,8876.0,0.593,1720,42,0.556,0.135
Existing Customer,33,F,2,Uneducated,Married,$40K - $60K,Blue,23,4,2,4,6732.0,0,6732.0,0.856,1644,45,0.731,0.0
Existing Customer,35,M,1,Graduate,Single,$60K - $80K,Blue,25,6,1,2,14365.0,0,14365.0,0.61,2290,62,0.632,0.0
Existing Customer,27,M,0,Graduate,Married,$40K - $60K,Blue,36,3,2,4,11473.0,829,10644.0,0.707,2147,41,0.519,0.072
Existing Customer,46,M,1,High School,Single,$60K - $80K,Blue,38,5,2,4,23996.0,2517,21479.0,0.488,1339,29,0.381,0.105
Existing Customer,48,M,2,Graduate,Divorced,$60K - $80K,Blue,33,4,2,4,2998.0,1789,1209.0,0.807,1825,31,0.348,0.597
Existing Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,31,6,3,3,2405.0,1553,852.0,1.156,2503,40,0.667,0.646
Existing Customer,32,M,1,Doctorate,Single,$60K - $80K,Blue,27,5,3,3,10029.0,606,9423.0,0.727,2192,58,0.657,0.06
Existing Customer,36,M,2,Doctorate,Married,$60K - $80K,Blue,30,3,3,4,4934.0,1504,3430.0,1.52,2747,42,0.448,0.305
Existing Customer,32,M,1,High School,Married,$60K - $80K,Blue,24,4,2,2,4116.0,1223,2893.0,0.73,1657,38,0.52,0.297
Existing Customer,56,F,2,High School,Single,$40K - $60K,Blue,36,4,1,2,13904.0,625,13279.0,0.673,3151,67,0.595,0.045
Existing Customer,35,M,3,College,Single,$60K - $80K,Blue,36,5,1,3,2780.0,0,2780.0,0.565,2469,67,0.811,0.0
Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,34,6,2,4,5219.0,1826,3393.0,1.011,1715,35,1.188,0.35
Existing Customer,29,M,0,Graduate,Married,$40K - $60K,Blue,18,4,3,4,4532.0,0,4532.0,0.734,1885,55,0.528,0.0
Existing Customer,39,F,1,High School,Married,$40K - $60K,Blue,34,6,5,3,4489.0,2498,1991.0,0.779,2153,58,0.568,0.556
Existing Customer,31,M,1,Graduate,Single,$40K - $60K,Blue,25,5,3,3,1935.0,1033,902.0,0.623,2498,60,1.0,0.534
Existing Customer,45,M,4,Graduate,Divorced,$60K - $80K,Blue,37,5,2,4,6784.0,891,5893.0,1.047,1900,28,0.556,0.131
Existing Customer,35,M,2,High School,Married,$60K - $80K,Blue,36,4,2,4,19127.0,1880,17247.0,0.788,1859,33,0.571,0.098
Existing Customer,61,M,1,Uneducated,Married,$40K - $60K,Blue,47,5,3,4,1438.3,847,591.3,0.436,1397,43,0.483,0.589
Existing Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,46,6,1,4,2894.0,2077,817.0,0.574,1017,25,0.562,0.718
Existing Customer,26,M,0,High School,Single,$60K - $80K,Blue,21,6,2,3,1672.0,957,715.0,0.576,2099,34,0.417,0.572
Existing Customer,60,M,0,Post-Graduate,Married,$60K - $80K,Blue,49,5,1,4,3182.0,1928,1254.0,0.509,1233,35,0.4,0.606
Existing Customer,39,M,4,High School,Married,$60K - $80K,Blue,28,5,3,3,6224.0,1898,4326.0,1.103,3014,58,0.706,0.305
Existing Customer,39,M,3,Graduate,Married,$60K - $80K,Blue,33,4,3,2,3477.0,1875,1602.0,0.907,1897,50,1.083,0.539
Existing Customer,49,M,2,Unknown,Single,$60K - $80K,Blue,38,4,1,2,2461.0,1586,875.0,1.676,1729,35,0.75,0.644
Existing Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,21,4,3,3,7766.0,1278,6488.0,0.806,2423,74,0.609,0.165
Existing Customer,30,M,0,High School,Married,$60K - $80K,Blue,36,5,2,4,4516.0,2252,2264.0,0.889,1819,24,0.846,0.499
Existing Customer,42,F,3,College,Single,$40K - $60K,Blue,30,6,3,2,5424.0,1812,3612.0,0.513,1634,44,0.76,0.334
Attrited Customer,50,F,1,Post-Graduate,Single,$40K - $60K,Blue,46,1,3,3,1493.0,932,561.0,0.466,1554,43,0.344,0.624
Existing Customer,50,M,2,College,Single,$60K - $80K,Blue,36,5,3,2,5965.0,688,5277.0,0.673,3382,58,1.071,0.115
Existing Customer,37,M,2,Doctorate,Married,$40K - $60K,Blue,29,3,3,2,1808.0,1009,799.0,0.796,1744,35,0.944,0.558
Attrited Customer,58,M,0,Unknown,Single,$40K - $60K,Blue,45,3,1,3,3421.0,2517,904.0,0.992,992,21,0.4,0.736
Existing Customer,63,F,0,College,Married,$40K - $60K,Blue,53,6,1,4,3118.0,1528,1590.0,0.604,1291,24,0.6,0.49
Existing Customer,43,M,1,Graduate,Single,$60K - $80K,Blue,37,4,3,4,20013.0,922,19091.0,0.655,1518,39,0.625,0.046
Existing Customer,53,M,4,Graduate,Married,$60K - $80K,Blue,44,3,2,4,1973.0,1324,649.0,0.805,1587,38,0.52,0.671
Existing Customer,36,M,3,High School,Married,$60K - $80K,Blue,36,6,3,3,4108.0,1659,2449.0,1.202,2275,58,0.871,0.404
Existing Customer,57,M,0,Doctorate,Married,$60K - $80K,Blue,36,3,1,2,5335.0,1206,4129.0,0.69,1844,49,0.75,0.226
Existing Customer,29,M,0,Uneducated,Married,$60K - $80K,Blue,20,5,2,3,8592.0,1201,7391.0,0.778,1842,50,0.852,0.14
Existing Customer,36,M,3,College,Married,$40K - $60K,Blue,31,6,2,4,2220.0,1337,883.0,0.768,1685,44,0.375,0.602
Existing Customer,64,F,0,Unknown,Married,$40K - $60K,Blue,55,6,3,2,2895.0,2517,378.0,0.322,1541,37,0.609,0.869
Existing Customer,53,M,3,Graduate,Married,$60K - $80K,Blue,36,4,3,2,3539.0,2517,1022.0,0.569,1677,45,0.5,0.711
Existing Customer,50,M,0,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,2334.0,707,1627.0,0.561,1386,30,0.5,0.303
Existing Customer,39,M,4,High School,Married,$60K - $80K,Blue,31,3,1,4,11906.0,2032,9874.0,0.465,1642,39,0.625,0.171
Existing Customer,36,M,3,Uneducated,Married,$60K - $80K,Blue,22,6,3,4,2224.0,1772,452.0,0.81,2004,44,0.419,0.797
Existing Customer,35,F,2,Graduate,Married,$40K - $60K,Blue,36,4,3,4,3454.0,1603,1851.0,1.078,1575,41,0.519,0.464
Existing Customer,35,F,2,College,Married,$40K - $60K,Blue,29,6,1,3,10980.0,1726,9254.0,0.856,1830,36,0.636,0.157
Existing Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,46,3,3,3,1648.0,997,651.0,0.776,1776,36,0.565,0.605
Attrited Customer,26,F,0,High School,Single,$40K - $60K,Blue,13,2,2,4,1730.0,1616,114.0,0.331,869,27,0.286,0.934
Existing Customer,46,M,2,High School,Married,$60K - $80K,Blue,35,6,3,3,13768.0,763,13005.0,0.712,1390,44,0.76,0.055
Existing Customer,38,M,3,Graduate,Single,$40K - $60K,Blue,19,5,2,3,1705.0,0,1705.0,0.604,3342,62,0.824,0.0
Existing Customer,31,M,0,Graduate,Divorced,$60K - $80K,Blue,25,6,1,2,8673.0,0,8673.0,0.876,2457,58,0.933,0.0
Existing Customer,35,M,1,High School,Married,$60K - $80K,Blue,21,5,2,2,6391.0,2317,4074.0,0.831,2274,61,1.033,0.363
Existing Customer,29,M,1,College,Single,$60K - $80K,Blue,36,5,3,2,5346.0,0,5346.0,0.928,3253,80,0.818,0.0
Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,2,3,2801.0,1472,1329.0,1.027,2467,54,0.8,0.526
Existing Customer,37,M,3,Unknown,Married,$60K - $80K,Blue,24,3,1,2,11894.0,816,11078.0,1.561,2438,45,0.607,0.069
Existing Customer,36,M,1,Graduate,Single,$60K - $80K,Blue,36,3,3,4,2601.0,1817,784.0,0.663,2542,67,0.675,0.699
Existing Customer,27,M,1,High School,Single,$60K - $80K,Blue,18,5,2,2,2730.0,1351,1379.0,0.623,2319,61,0.743,0.495
Attrited Customer,26,M,0,High School,Single,$40K - $60K,Blue,15,3,1,3,3324.0,0,3324.0,0.537,982,22,0.692,0.0
Existing Customer,60,F,1,Graduate,Married,$40K - $60K,Blue,47,4,3,2,5015.0,2053,2962.0,0.442,1325,29,0.381,0.409
Existing Customer,54,M,4,Graduate,Married,$60K - $80K,Blue,36,4,3,3,6905.0,2303,4602.0,0.712,1370,25,0.786,0.334
Existing Customer,35,M,2,Graduate,Married,$60K - $80K,Blue,24,5,1,3,7453.0,0,7453.0,0.712,1691,47,0.516,0.0
Existing Customer,34,M,1,Graduate,Married,$40K - $60K,Blue,36,6,2,3,3735.0,1285,2450.0,1.034,1877,33,1.2,0.344
Existing Customer,48,M,3,Graduate,Unknown,$60K - $80K,Blue,36,3,3,2,6703.0,1252,5451.0,0.625,1843,44,0.63,0.187
Existing Customer,42,M,3,High School,Single,$60K - $80K,Blue,36,4,4,3,3337.0,795,2542.0,0.524,3951,68,0.619,0.238
Existing Customer,55,M,3,Graduate,Married,$40K - $60K,Blue,36,3,3,3,2205.0,1337,868.0,0.65,1591,38,0.727,0.606
Existing Customer,62,M,1,High School,Married,$40K - $60K,Blue,43,5,1,3,4450.0,1444,3006.0,0.465,1326,44,0.419,0.324
Existing Customer,39,M,1,Uneducated,Married,$40K - $60K,Blue,29,4,2,2,4323.0,1267,3056.0,1.102,3078,58,0.611,0.293
Existing Customer,51,F,2,Graduate,Married,$40K - $60K,Blue,45,3,2,4,5930.0,0,5930.0,1.19,2041,32,0.684,0.0
Existing Customer,26,M,0,College,Single,$40K - $60K,Blue,13,5,2,2,2047.0,1196,851.0,0.623,2180,33,0.941,0.584
Existing Customer,53,F,3,Graduate,Married,$40K - $60K,Blue,44,3,3,4,2636.0,2357,279.0,0.654,1333,34,0.545,0.894
Existing Customer,41,M,3,Graduate,Married,$40K - $60K,Blue,32,3,3,2,6425.0,915,5510.0,0.958,2036,44,0.692,0.142
Existing Customer,34,M,0,Graduate,Married,$60K - $80K,Blue,26,4,3,3,5175.0,977,4198.0,1.705,2405,49,0.885,0.189
Existing Customer,65,F,1,Unknown,Single,$40K - $60K,Blue,48,4,2,4,4599.0,637,3962.0,0.622,2608,78,0.592,0.139
Existing Customer,30,M,1,Graduate,Single,$60K - $80K,Blue,36,6,1,2,11371.0,1015,10356.0,1.483,2768,68,0.889,0.089
Existing Customer,39,M,1,Graduate,Married,$40K - $60K,Blue,35,5,3,4,6690.0,1884,4806.0,0.791,1734,39,0.625,0.282
Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,36,4,3,2,5344.0,1582,3762.0,0.537,1984,36,1.0,0.296
Existing Customer,61,M,1,Graduate,Married,$40K - $60K,Blue,50,6,2,4,2531.0,2360,171.0,0.955,1263,35,0.591,0.932
Existing Customer,31,M,1,College,Single,$40K - $60K,Blue,22,4,1,3,9096.0,0,9096.0,0.768,2318,54,0.688,0.0
Existing Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,33,6,1,2,4402.0,1640,2762.0,0.719,1774,46,1.0,0.373
Existing Customer,45,F,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,4,4947.0,1053,3894.0,1.195,3479,76,0.81,0.213
Existing Customer,57,M,2,Uneducated,Single,$40K - $60K,Blue,52,5,3,4,12291.0,2289,10002.0,0.685,1683,50,0.471,0.186
Existing Customer,63,F,2,Graduate,Married,$40K - $60K,Blue,53,4,2,4,3067.0,1874,1193.0,0.791,1420,32,0.455,0.611
Existing Customer,61,F,1,Doctorate,Married,$40K - $60K,Blue,47,4,2,4,8633.0,2517,6116.0,0.681,2066,51,0.457,0.292
Existing Customer,37,M,2,Unknown,Single,$40K - $60K,Blue,28,4,4,3,2394.0,0,2394.0,1.059,2805,85,0.667,0.0
Existing Customer,35,M,3,College,Married,$60K - $80K,Blue,28,4,3,4,6921.0,2159,4762.0,0.895,1931,35,0.75,0.312
Existing Customer,39,M,1,Unknown,Married,$60K - $80K,Blue,24,6,3,0,5746.0,1829,3917.0,0.649,1562,44,0.913,0.318
Existing Customer,47,F,5,High School,Married,$40K - $60K,Blue,36,5,3,2,7061.0,1813,5248.0,0.744,1831,60,0.5,0.257
Existing Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,16,6,3,2,18278.0,0,18278.0,0.798,2084,61,1.103,0.0
Existing Customer,56,M,2,Unknown,Married,$60K - $80K,Blue,41,3,2,2,5887.0,659,5228.0,0.65,1193,26,0.3,0.112
Existing Customer,36,M,3,Uneducated,Married,$40K - $60K,Blue,31,6,2,2,3152.0,1986,1166.0,1.328,2530,50,0.724,0.63
Existing Customer,57,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,6,1,4,3478.0,2517,961.0,0.685,1409,49,0.75,0.724
Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,32,6,2,2,1539.0,989,550.0,0.86,1987,47,0.808,0.643
Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,26,6,3,2,3142.0,1639,1503.0,0.986,3046,56,1.154,0.522
Existing Customer,35,M,0,Unknown,Single,$60K - $80K,Blue,36,3,1,2,17236.0,0,17236.0,0.958,3013,78,0.696,0.0
Existing Customer,52,F,2,Uneducated,Married,$40K - $60K,Blue,36,5,1,4,1438.3,0,1438.3,0.529,1679,39,0.5,0.0
Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,41,3,1,0,2480.0,1351,1129.0,0.522,1359,36,0.565,0.545
Existing Customer,52,M,4,High School,Married,$60K - $80K,Blue,44,6,3,4,4153.0,0,4153.0,0.434,1771,41,0.367,0.0
Existing Customer,34,F,3,Unknown,Married,$40K - $60K,Blue,29,3,2,4,1569.0,909,660.0,1.288,2169,48,1.182,0.579
Existing Customer,53,M,3,Uneducated,Married,$40K - $60K,Blue,40,6,3,3,3326.0,1442,1884.0,0.711,1627,54,1.077,0.434
Existing Customer,38,M,2,Uneducated,Married,$40K - $60K,Blue,31,4,3,3,6116.0,1698,4418.0,0.937,1592,32,1.0,0.278
Existing Customer,37,M,1,Graduate,Single,$40K - $60K,Blue,27,5,3,4,3851.0,1695,2156.0,0.717,2349,61,0.968,0.44
Existing Customer,37,M,4,College,Single,$60K - $80K,Blue,30,5,1,4,15936.0,827,15109.0,1.085,2477,49,1.042,0.052
Existing Customer,51,M,3,High School,Married,$60K - $80K,Blue,36,3,2,4,10305.0,691,9614.0,0.485,1451,25,0.667,0.067
Existing Customer,54,M,1,College,Married,$60K - $80K,Blue,42,3,2,2,2987.0,2517,470.0,0.479,1617,35,0.75,0.843
Existing Customer,38,F,2,College,Married,$40K - $60K,Blue,28,3,3,4,6275.0,1579,4696.0,0.996,1585,43,0.72,0.252
Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,54,3,3,2,3077.0,1646,1431.0,0.456,1523,30,0.579,0.535
Existing Customer,55,M,4,High School,Single,$60K - $80K,Blue,51,4,1,4,2001.0,1553,448.0,0.482,1910,51,0.7,0.776
Existing Customer,58,M,4,High School,Married,$40K - $60K,Blue,47,6,3,4,7803.0,1885,5918.0,0.531,1199,25,0.316,0.242
Existing Customer,55,M,1,High School,Married,$60K - $80K,Blue,46,6,1,3,5381.0,0,5381.0,0.746,1910,38,1.0,0.0
Existing Customer,63,M,0,Graduate,Married,$60K - $80K,Blue,55,4,1,4,3556.0,2517,1039.0,0.983,2279,56,0.6,0.708
Existing Customer,35,M,3,High School,Married,$60K - $80K,Blue,24,3,2,2,2066.0,1699,367.0,0.624,1895,43,0.536,0.822
Existing Customer,59,M,1,Doctorate,Single,$60K - $80K,Blue,53,3,2,2,9055.0,1560,7495.0,0.696,1755,45,0.8,0.172
Existing Customer,28,M,0,Post-Graduate,Married,$40K - $60K,Blue,16,5,1,3,3665.0,0,3665.0,0.737,1813,31,0.409,0.0
Existing Customer,39,M,3,Graduate,Married,$40K - $60K,Blue,28,4,3,4,3478.0,0,3478.0,0.65,2133,54,0.543,0.0
Existing Customer,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,20,5,3,3,13734.0,0,13734.0,0.855,2566,74,0.762,0.0
Existing Customer,37,M,3,Graduate,Married,$60K - $80K,Blue,23,4,3,2,3034.0,2167,867.0,0.711,2058,49,0.485,0.714
Existing Customer,35,M,3,Graduate,Single,$40K - $60K,Blue,30,3,1,3,8969.0,1226,7743.0,0.84,2568,59,0.735,0.137
Existing Customer,47,M,3,Unknown,Single,$40K - $60K,Blue,36,3,6,2,5154.0,1407,3747.0,0.666,1694,32,0.778,0.273
Existing Customer,38,M,3,Unknown,Married,$60K - $80K,Blue,28,3,1,2,4646.0,1680,2966.0,1.238,2234,35,0.667,0.362
Existing Customer,39,M,3,College,Single,$40K - $60K,Blue,28,6,2,2,1640.0,1177,463.0,0.695,3124,66,0.784,0.718
Existing Customer,34,M,2,Unknown,Married,$60K - $80K,Blue,36,5,2,4,2379.0,1982,397.0,1.194,2966,50,1.381,0.833
Existing Customer,43,M,3,Graduate,Unknown,$60K - $80K,Blue,28,3,2,3,4365.0,0,4365.0,0.32,1720,40,0.379,0.0
